sample_id,observed_label,score_knn_raw,score_knn_cc,score_confident_learning,score_cluster_entropy,score_view_instability,score_cluster_label_mismatch,score_centroid_distance,score_ensemble,headers_raw,request_raw,user_agent,has_template,has_crawler_ua,has_script_ua,heuristic_bot_flag,cl_flag
127,1,1.0,1.0,0.72,1.356874,0.000124,0.625,0.073816,0.766863,"{""host"": ""firstjournal.online"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""priority"": ""u=0, i"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""cf-ray"": ""a174d4803915901b-GRU"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified"": ""false"", ""x-http-version"": ""HTTP/2","{""src"": ""FR_Beaute-test.com (Devtribu)"", ""utm_medium"": ""Beauté Tes (site-wide)"", ""utm_content"": ""Lehrerin mischt Ingwer – nimmt seitdem nonstop ab"", ""sku"": ""000b117ec9bac0bb76f20003df36836427"", ""OutbrainClickId"": ""v4-vFmYHPx-1205379849-1"", ""cpc"": ""{{cpc}"", ""r"": ""0cf83ce179ce11f18f2ed499fe9469af"", ""p","Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Safari/604.1 [FBAN/FBIOS;FBAV/568.0.0.66.71;FBBV/1009145310;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/26.5;FBSS/3;FBID/phone;FBLC/fr_FR;FBOP/5;FBRV/1012554230;IABMV/1]",False,False,False,False,True
2127,0,1.0,0.95,0.733333,1.219033,4e-05,0.606704,0.137878,0.711784,"{""host"": ""firstjournal.online"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, deflate, br"", ""cf-ray"": ""a179ab8b2849a5ce-GRU"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified","{""src"": ""Fussballtransfers (Adversport)"", ""utm_medium"": ""Fussballtransfers (Adversport)"", ""utm_content"": ""Lehrerin mischt Ingwer – nimmt seitdem nonstop ab"", ""sku"": ""000b117ec9bac0bb76f20003df36836427"", ""OutbrainClickId"": ""v4-EtEbhH4-1205379849-0"", ""cpc"": ""{{cpc}"", ""r"": ""8e22105878d011f1a34947f3cb11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.46 Safari/537.36",False,False,False,False,True
3701,1,0.85,0.8,0.72,1.348203,0.000394,0.521401,0.022123,0.685804,"{""host"": ""l.globalhealth.info"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2605:a601:9456:c600:e083:84b:20ce:e3b4,2605:a601:9456:c600:e083:84b:20ce:e3b4, 104.23.254.106, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4bab51-29ceb5e063ee50116a32a959"", ""x-real-ip"": ""104.23.254.106"", ""forwarded"": ""for=","{""sub1"": ""00daccf77ccfc2871dc50e80ca6c8fef91"", ""sub2"": ""00bf61c19444f9b9ac4c34a4c069960a51"", ""sub3"": ""0074d8fb94aecb8777db41a2e5bf6c5402"", ""sub4"": ""JustJared (Publisher Desk)_https://www.justjared.com/"", ""sub5"": ""Dermatologist: The 1 Vitamin You Need If You Have Crepey Skin"", ""sub6"": ""00a4aa6fec1931","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Barcelona 406.0.0.33.73 (iPhone17,3; iOS 26_5; en_US; en; scale=3.00; 1179x2556; IABMV/1; 821283303)",False,False,False,False,True
695,1,0.8,0.8,0.653333,1.381766,0.000827,0.529762,0.019736,0.68473,"{""host"": ""go.gesundz.com"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2a02:1210:3629:4700:cc15:6762:e572:669b, 172.69.201.152, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4cdc6e-164d85ad3798f37f7860d55c"", ""x-real-ip"": ""172.69.201.152"", ""forwarded"": ""for=172.69.201.152"", ""x-forwarded-host"": ""go.ge","{""src"": ""DE_n-tv.de (n-tv Nachrichtenfernsehen GmbH)"", ""utm_medium"": ""ntv.de - Politik"", ""utm_content"": ""Top-Ärzte: Geistiger Verfall ist kein Alter - meiden Sie diese 2 Getränke"", ""sku"": ""005e66abb8439ca6cfd4b62d719364a1aa"", ""OutbrainClickId"": ""v4-2mOiyVb-1205639900-1"", ""cpc"": ""0.172"", ""r"": ""a02040","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",False,False,False,False,True
232,1,1.0,1.0,0.106667,1.375159,0.000192,0.625,0.153145,0.670742,"{""host"": ""firstjournal.online"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""priority"": ""u=0, i"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""cf-ray"": ""a177b13fcc59171b-GRU"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified"": ""false"", ""x-http-version"": ""HTTP/2","{""src"": ""Ukraine Interactive map - Ukraine Latest news on live map - liveuamap.com"", ""utm_medium"": ""Ukraine Interactive map - Ukraine Latest news on live map - liveuamap.com (site-wide)"", ""utm_content"": ""Lehrerin mischt Ingwer – nimmt seitdem nonstop ab"", ""sku"": ""000b117ec9bac0bb76f20003df36836427"",","Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/426.7.931869700 Mobile/15E148 Safari/604.1",False,False,False,False,False
32,1,1.0,1.0,0.133333,1.358969,1.6e-05,0.625,0.164175,0.670427,"{""host"": ""firstjournal.online"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""priority"": ""u=0, i"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""cf-ray"": ""a1784fe389bdc6f2-GIG"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified"": ""false"", ""x-http-version"": ""HTTP/2","{""src"": ""DE_Oekotest.de (Utopia GmbH)"", ""utm_medium"": ""DE_Oekotest.de (Utopia GmbH) (site-wide)"", ""utm_content"": ""Lehrerin mischt Ingwer – nimmt seitdem nonstop ab"", ""sku"": ""000b117ec9bac0bb76f20003df36836427"", ""OutbrainClickId"": ""v4-zEdGIdl-1205379849-1"", ""cpc"": ""{{cpc}"", ""r"": ""10179dde7a2311f18154","Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/426.7.931869700 Mobile/15E148 Safari/604.1",False,False,False,False,False
3573,0,0.85,0.85,0.426667,1.341264,3.6e-05,0.606704,0.116737,0.658253,"{""host"": ""firstjournal.online"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-dest"": ""document"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, deflate, br"", ""cf-ray"": ""a178e5f9bdaf5609-BOS"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified"": ""false"", ""x-http-version"": ""HTTP/2"", ""x-http-method"": ""POST"", ","{""src"": ""DE_n-tv.de (n-tv Nachrichtenfernsehen GmbH)"", ""utm_medium"": ""ntv - Sport"", ""utm_content"": ""Mischen Sie niemals Ingwer mit diesem – es wirkt zu gut"", ""sku"": ""000b117ec9bac0bb76f20003df36836427"", ""OutbrainClickId"": ""v4-RrZufdG-1205379849-0"", ""cpc"": ""{{cpc}"", ""r"": ""0f8037aa90552c21a1e92074796a","Mozilla/5.0 (iPhone; U; CPU iPad OS 16_7_12 like Mac OS X; de-DE) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Safari/600.1.4 ntvAgof ntvPrivacy (allowed={""agof"":false,""googleanalytics"":false,""medienGruppenCookie"":false,""adjust"":false})  ntvAdvertising (advertising={""plattfo",False,False,False,False,False
3882,1,1.0,0.95,0.0,1.382327,0.000415,0.529762,0.144795,0.64128,"{""host"": ""firstjournal.online"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""priority"": ""u=0, i"", ""accept-encoding"": ""gzip, deflate, br"", ""upgrade-insecure-requests"": ""1"", ""cf-ray"": ""a1713e252d484ce2-GRU"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified"": ""false","{""src"": ""DE_Merkur.de (Ippen Digital GmbH)"", ""utm_medium"": ""DE_Merkur.de (Ippen Digital GmbH)"", ""utm_content"": ""Lehrerin mischt Ingwer – nimmt seitdem nonstop ab"", ""sku"": ""000b117ec9bac0bb76f20003df36836427"", ""OutbrainClickId"": ""v4-c8okqgV-1205379849-1"", ""cpc"": ""{{cpc}"", ""r"": ""6b1987f3797511f1b2894f","Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/426.7.931869700 Mobile/15E148 Safari/604.1",False,False,False,False,False
2364,1,1.0,0.9,0.0,1.383116,0.000529,0.529762,0.152612,0.637929,"{""host"": ""firstjournal.online"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""priority"": ""u=0, i"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""cf-ray"": ""a176b4619c899a92-BOS"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified"": ""false"", ""x-http-version"": ""HTTP/2","{""src"": """", ""utm_medium"": ""Ausland"", ""utm_content"": ""Ernährungsexperte verrät einen Ingwer-Trick gegen Fett"", ""sku"": ""001dc6d3b85dfbfa8594ab0bdcca0cf26d"", ""OutbrainClickId"": ""v4-C3NVaZ1-1205379849-1"", ""cpc"": ""{{cpc}"", ""r"": ""353652e3cac3044944cbbba9d2120f8a"", ""p"": ""000be3d23c9ca21559a0e24bd2eb2ee65f""","Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/426.7.931869700 Mobile/15E148 Safari/604.1",False,False,False,False,False
2805,1,0.95,0.95,0.186667,1.370043,4.7e-05,0.625,0.033792,0.618831,"{""host"": ""firstjournal.online"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-mode"": ""navigate"", ""priority"": ""u=0, i"", ""accept-encoding"": ""gzip, deflate, br, zstd"", ""cf-ray"": ""a1778de71ad520e0-GRU"", ""cf-connecting-ip"": ""2a02:4780:2b:1716:0:173b:ed03:1"", ""cf-ipcountry"": ""US"", ""cf-visitor"": ""{\""scheme\"":\""https\""}"", ""cf-cert-presented"": ""false"", ""cf-cert-revoked"": ""false"", ""cf-cert-verified"": ""false"", ""x-http-version"": ""HTTP/2","{""src"": ""DE_Focus.de (BurdaForward GmbH)"", ""utm_medium"": ""FOCUS Online - Sport"", ""utm_content"": ""Lehrerin mischt Ingwer – nimmt seitdem nonstop ab"", ""sku"": ""000b117ec9bac0bb76f20003df36836427"", ""OutbrainClickId"": ""v4-SeEpUxu-1205379849-1"", ""cpc"": ""{{cpc}"", ""r"": ""59b15c86426df94f0ff3b071d7ef194e"", ""p","Mozilla/5.0 (iPhone; CPU iPhone OS 26_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/149.0.7827.137 Mobile/15E148 Safari/604.1",False,False,False,False,False
