sample_id,observed_label,score_knn_raw,score_knn_cc,score_confident_learning,score_cluster_entropy,score_view_instability,score_cluster_label_mismatch,score_centroid_distance,score_ensemble,headers_raw,request_raw,user_agent,has_template,has_crawler_ua,has_script_ua,heuristic_bot_flag,cl_flag
39,1,0.8,0.666667,0.6,1.385985,1.2e-05,0.519802,-0.068038,0.584625,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""239fa5a8277e9939b347a4b88182bc21"",""X-Real-Ip"":""35.148.31.73"",""X-Forwarded-For"":""35.148.31.73"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""35.148.31.73,35.148.31.73, 172.68.14.178"",""Forwarded"":""for=172.68.14.178"",""Sec-Fetch-Site"":""cross-site"",""Sec-Fetch-Mode"":""navigate"",""Accept-Encoding"":""gzip, br"",""Priority"":""u=0, i"",""Cf-Ray"":""9","{""sub1"":""00474873e0fe67bedc1a2d9c71ded4aad4"",""sub2"":""0042d720a5c804802b2c2fed168341bfe4"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""006a7735e91fe6bc03344bee7765250f8d"",""sub5"":""Costco Shoppers Say This Removes Wrinkles Like Crazy"",""sub6"":""Fox News_Fox News Homepage"",""utm_campaign"":""[CP 017] ","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",False,False,False,False,False
1684,1,0.866667,0.533333,0.706667,1.386009,2e-06,0.571599,-0.048254,0.581862,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""c715cc8450105674a1b20021cdea71ff"",""X-Real-Ip"":""47.187.244.240"",""X-Forwarded-For"":""47.187.244.240"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""47.187.244.240,47.187.244.240, 172.68.14.178"",""Forwarded"":""for=172.68.14.178"",""Sec-Fetch-Site"":""cross-site"",""Sec-Fetch-Mode"":""navigate"",""Accept-Encoding"":""gzip, br"",""Priority"":""u=0, i"",""Cf","{""sub1"":""007a3bdee29c8fb02757fca4b6efa5584b"",""sub2"":""000333b3d48975f699cecef40b17dc088f"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""006a7735e91fe6bc03344bee7765250f8d"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Fox News_Fox News Homepage"",""utm_campaign"":""[CP","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",False,False,False,False,True
670,1,0.6,0.866667,0.0,1.385907,4e-05,0.571599,0.141406,0.579498,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""50ed18d48f63d0445a34b67ed08e65eb"",""X-Real-Ip"":""108.52.27.180"",""X-Forwarded-For"":""108.52.27.180"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""108.52.27.180,108.52.27.180, 104.23.254.52"",""Forwarded"":""for=104.23.254.52"",""Sec-Fetch-Mode"":""navigate"",""Sec-Fetch-Dest"":""document"",""Accept-Language"":""en-US,en;q=0.9"",""Accept-Encoding"":""gzip","{""sub1"":""001b7b752d6c21e15b093aebaa22669bfb"",""sub2"":""00ff74e3955739128185e8a01eb4312b8c"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""000051dcf69f744d4fc336354e4945755a"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Fox News_Fox News"",""utm_campaign"":""[CP 06] [Vit","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.140",False,False,False,False,False
1329,1,0.733333,0.866667,0.0,1.385813,2e-06,0.619968,0.281067,0.572565,"{""Host"":""now.todayushealth.com"",""X-Request-Id"":""ec0cfec47f2b40aa2f3e3ce4952bd579"",""X-Real-Ip"":""2804:14d:ba57:82fa:8d54:a1df:8fb5:495f"",""X-Forwarded-For"":""2804:14d:ba57:82fa:8d54:a1df:8fb5:495f"",""X-Forwarded-Host"":""now.todayushealth.com"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""2804:14d:ba57:82fa:8d54:a1df:8fb5:495f, 104.22.10.177"",""Forwarded"":""for=104.22.10.177"",""Sec-Fetch-User"":""?1"",""Sec-Fetch-Dest"":""document"",""","{""sub1"":""001d87c345fcfea750640c0b7df5759869"",""sub2"":""0057b7e8a1518b84feca16899a95c8ff5a"",""sub3"":""{{publisher_id}}"",""sub4"":""{{section_id}}"",""sub5"":""Lehrerin mischt Gelatine \u2013 sie nimmt immer weiter ab"",""sub6"":""{{publisher_name}}"",""utm_campaign"":""{replace}"",""utm_source"":""TK"",""ref_id"":""{{ob_click_","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",True,False,False,True,False
1444,1,0.6,1.0,0.0,1.385843,8e-06,0.619968,0.233589,0.570696,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""432aedd1583becb64f738fe8c79b1377"",""X-Real-Ip"":""68.14.29.54"",""X-Forwarded-For"":""68.14.29.54"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""68.14.29.54,68.14.29.54, 172.68.14.178"",""Forwarded"":""for=172.68.14.178"",""X-Threat-Score"":""0"",""Sec-Fetch-Dest"":""document"",""Referer"":""https:\/\/www.motor1.com\/news\/793725\/porsche-pixar-toy-stor","{""sub1"":""001b7b752d6c21e15b093aebaa22669bfb"",""sub2"":""00ff74e3955739128185e8a01eb4312b8c"",""sub3"":""{{publisher_id}}"",""sub4"":""{{section_id}}"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""{{publisher_name}}_{{section_name}}"",""utm_campaign"":""[CP 06] [VitaRenew] [Outbrain] -","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",True,False,False,True,False
1781,1,0.733333,0.733333,0.113333,1.386025,3e-06,0.619968,0.23951,0.569926,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""50c3314f7f12bc81484f993867d55dc8"",""X-Real-Ip"":""68.226.24.216"",""X-Forwarded-For"":""68.226.24.216"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""68.226.24.216,68.226.24.216, 172.71.239.117"",""Forwarded"":""for=172.71.239.117"",""Sec-Fetch-Site"":""cross-site"",""Sec-Fetch-Mode"":""navigate"",""Accept-Encoding"":""gzip, br"",""Priority"":""u=0, i"",""Cf-R","{""sub1"":""00474873e0fe67bedc1a2d9c71ded4aad4"",""sub2"":""00dc07256f6d0263bbc2d08eb94870df8e"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""006a7735e91fe6bc03344bee7765250f8d"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Fox News_Fox News Homepage"",""utm_campaign"":""[CP","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",False,False,False,False,False
1664,1,0.666667,0.666667,0.226667,1.38565,1.2e-05,0.619968,0.260583,0.569757,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""911410793f12d60fcf5a27d86a86d257"",""X-Real-Ip"":""136.228.253.3"",""X-Forwarded-For"":""136.228.253.3"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""136.228.253.3,136.228.253.3, 172.68.14.178"",""Forwarded"":""for=172.68.14.178"",""Sec-Fetch-Dest"":""document"",""Referer"":""https:\/\/paid.outbrain.com\/"",""Priority"":""u=0, i"",""Accept-Language"":""en-US","{""sub1"":""00ce04614b54436c7d41b8558d27fd8262"",""sub2"":""0052f1d3a95b94d6e890922db0b276d6d8"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""00474a66c55d0c6edfd2589c64ab95a565"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Fox News_Fox News"",""utm_campaign"":""[CP 020] [Vi","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 Edg/147.0.0.0",False,False,False,False,False
75,1,0.8,0.933333,0.0,1.386112,6e-06,0.22069,0.105694,0.569639,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""1daa8120a2f484b0efbcfecb4d9e6344"",""X-Real-Ip"":""2600:2b00:7d69:e00:283a:e820:e7ff:953d"",""X-Forwarded-For"":""2600:2b00:7d69:e00:283a:e820:e7ff:953d"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""2600:2b00:7d69:e00:283a:e820:e7ff:953d,2600:2b00:7d69:e00:283a:e820:e7ff:953d, 2600:2b00:7d69:e00:283a:e820:e7ff:953d,2600:2b00:7d69:e00:283","{""sub1"":""001b7b752d6c21e15b093aebaa22669bfb"",""sub2"":""009d06d11ed383853e08b715d77abfccd2"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""000051dcf69f744d4fc336354e4945755a"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Fox News_Fox News"",""utm_campaign"":""[CP 06] [Vit","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_8) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",False,False,False,False,False
2229,1,0.8,0.6,0.486667,1.385631,1e-06,0.619968,0.122305,0.569462,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""ee527c6aec1f8b6b0560be90412cfbba"",""X-Real-Ip"":""73.24.204.214"",""X-Forwarded-For"":""73.24.204.214"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""73.24.204.214,73.24.204.214, 172.70.207.194"",""Forwarded"":""for=172.70.207.194"",""Sec-Fetch-Site"":""cross-site"",""Sec-Fetch-Mode"":""navigate"",""Accept-Encoding"":""gzip, br"",""Priority"":""u=0, i"",""Cf-R","{""sub1"":""007a3bdee29c8fb02757fca4b6efa5584b"",""sub2"":""000333b3d48975f699cecef40b17dc088f"",""sub3"":""00903b5e64e2e9fb5af8db08b390dbb4ad"",""sub4"":""00fe9494e704979833d9cdc653b304a1fb"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Investing.com (Fusion)_stock-market-news- EN"",""","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Mobile/15E148 Safari/604.1",False,False,False,False,False
271,1,0.666667,0.8,0.633333,1.385325,4e-06,0.571599,0.022957,0.568808,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""b81d89687a5ad8d4451b61b24b7d37a6"",""X-Real-Ip"":""2a04:4e41:374e:6189::b14e:6189"",""X-Forwarded-For"":""2a04:4e41:374e:6189::b14e:6189"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""2a04:4e41:374e:6189::b14e:6189,2a04:4e41:374e:6189::b14e:6189, 172.71.190.226"",""Forwarded"":""for=172.71.190.226"",""Sec-Fetch-Site"":""cross-site"",""Sec-Fetch-Mod","{""sub1"":""007a3bdee29c8fb02757fca4b6efa5584b"",""sub2"":""00ea0ddb20ac4acd65e402aba6ee63858a"",""sub3"":""004212d4e187697bc2ce1a454fa06c19d2"",""sub4"":""00542eb6b0fdc890d2999b82152a73a05e"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""NY Post_Page Six"",""utm_campaign"":""[CP 07] [Vita","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",False,False,False,False,False
219,1,0.866667,0.933333,0.0,1.384994,5.9e-05,0.519802,-0.060312,0.568577,"{""Host"":""send.special-offer-health.com"",""X-Request-Id"":""586186f254d554477ff8a6ee8ec6d1e7"",""X-Real-Ip"":""2601:247:4204:72e0:d867:87d0:b222:2855"",""X-Forwarded-For"":""2601:247:4204:72e0:d867:87d0:b222:2855"",""X-Forwarded-Host"":""send.special-offer-health.com"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""2601:247:4204:72e0:d867:87d0:b222:2855, 172.68.14.78"",""Forwarded"":""for=172.68.14.78"",""Accept"":""text\/html,application\/xht","{""src"":""pixnoy.com"",""utm_medium"":""pixnoy.com"",""utm_content"":""Cardiologist: Strange Baking Soda Mix  Burns Fat..."",""sku"":""0078ceaf02e0c370a5fb65917b772d7af3"",""OutbrainClickId"":""v4-cfdlR1t-1205304801-1"",""cpc"":""0.078"",""sub1"":""0078ceaf02e0c370a5fb65917b772d7af3"",""sub2"":""00c3d87b90b5e28bb01129f0dc5849500","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_8) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",False,False,False,False,False
1252,1,1.0,0.8,0.0,1.385621,2e-06,0.619968,0.168182,0.566367,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""5acd26f424712ae7634e43653b443ddb"",""X-Real-Ip"":""2600:8800:2283:a800:9cf8:944f:c6b9:9afc"",""X-Forwarded-For"":""2600:8800:2283:a800:9cf8:944f:c6b9:9afc"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""2600:8800:2283:a800:9cf8:944f:c6b9:9afc,2600:8800:2283:a800:9cf8:944f:c6b9:9afc, 172.71.239.117"",""Forwarded"":""for=172.71.239.117"",""Sec-Fet","{""sub1"":""007a3bdee29c8fb02757fca4b6efa5584b"",""sub2"":""000333b3d48975f699cecef40b17dc088f"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""006a7735e91fe6bc03344bee7765250f8d"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Fox News_Fox News Homepage"",""ref_id"":""v4-j7lHAk","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",False,False,False,False,False
51,1,0.8,0.866667,0.0,1.38599,4e-06,0.619968,0.167359,0.56512,"{""Host"":""www.wellneolife.site"",""X-Request-Id"":""8b663342df314c945be77ebd8f06b832"",""X-Real-Ip"":""47.145.135.79"",""X-Forwarded-For"":""47.145.135.79"",""X-Forwarded-Host"":""www.wellneolife.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""47.145.135.79, 172.71.238.24"",""Forwarded"":""for=172.71.238.24"",""Sec-Fetch-Dest"":""document"",""Referer"":""https:\/\/nationalinterest.org\/blog\/korea-watch\/what-the-national-defense-strategy-mea","{""src"":""{{publisher_name}}"",""utm_medium"":""{{section_name}}"",""utm_content"":""Men Over 50: Frequent Urination & Weak Stream? Do This Before Bed"",""sku"":""00a0f94cba30b70b7aea88e4e0c093a33a"",""OutbrainClickId"":""{{ob_click_id}}"",""sub1"":""00a0f94cba30b70b7aea88e4e0c093a33a"",""sub2"":""004c7580a18a7191a002142039a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",True,False,False,True,False
2164,1,0.733333,0.666667,0.453333,1.385092,1e-06,0.571599,0.225677,0.564763,"{""Host"":""www.wellneolife.site"",""X-Request-Id"":""5e5df46ec3bc2c03541252f56357414d"",""X-Real-Ip"":""216.98.228.196"",""X-Forwarded-For"":""216.98.228.196"",""X-Forwarded-Host"":""www.wellneolife.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""216.98.228.196, 172.71.235.18"",""Forwarded"":""for=172.71.235.18"",""Sec-Fetch-Dest"":""document"",""Referer"":""https:\/\/paid.outbrain.com\/"",""Priority"":""u=0, i"",""Accept-Language"":""en,en-US;q=0.9,e","{""src"":""The National Interest"",""utm_medium"":""The National Interest"",""utm_content"":""Men Over 50: Frequent Urination & Weak Stream? Do This Before Bed"",""sku"":""00a0f94cba30b70b7aea88e4e0c093a33a"",""OutbrainClickId"":""v4-8ph4rL8-1207562735-1"",""sub1"":""00a0f94cba30b70b7aea88e4e0c093a33a"",""sub2"":""0010b60fe07","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0",False,False,False,False,False
380,1,0.533333,0.6,0.386667,1.386099,3.4e-05,0.519802,0.04584,0.564402,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""e83f0f9c609f1500e8eccded235c4d36"",""X-Real-Ip"":""2600:4040:a2e5:5800:985:53e7:1ca7:a2cb"",""X-Forwarded-For"":""2600:4040:a2e5:5800:985:53e7:1ca7:a2cb"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""2600:4040:a2e5:5800:985:53e7:1ca7:a2cb,2600:4040:a2e5:5800:985:53e7:1ca7:a2cb, 172.71.235.33"",""Forwarded"":""for=172.71.235.33"",""Sec-Fetch-Des","{""sub1"":""00e6e5b6b71df2ef13e552914edf7d3f71"",""sub2"":""0004af0f2f3460631e6c6a3855932b1432"",""sub3"":""00e24904e6bc54c4c5dd4a4f8e88b88f35"",""sub4"":""006a7735e91fe6bc03344bee7765250f8d"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""Fox News_Fox News Homepage"",""utm_campaign"":""[CP","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",False,False,False,False,False
93,0,0.933333,0.933333,0.0,1.386004,8e-06,0.428401,0.009995,0.563792,"{""Host"":""send.special-offer-health.com"",""X-Request-Id"":""bdfe1c37b05126604c6395ab60c23d60"",""X-Real-Ip"":""18.88.32.232"",""X-Forwarded-For"":""18.88.32.232"",""X-Forwarded-Host"":""send.special-offer-health.com"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""18.88.32.232, 172.71.238.232"",""Forwarded"":""for=172.71.238.232"",""Sec-Fetch-Dest"":""document"",""Referer"":""https:\/\/paid.outbrain.com\/"",""Priority"":""u=0, i"",""Accept-Language"":""en","{""src"":""shiftnews.com"",""utm_medium"":""shiftnews.com en"",""utm_content"":""Cardiologist: Strange Baking Soda Mix  Burns Fat..."",""sku"":""0078ceaf02e0c370a5fb65917b772d7af3"",""OutbrainClickId"":""v4-ubW1egW-1205304801-1"",""cpc"":""1.258"",""sub1"":""0078ceaf02e0c370a5fb65917b772d7af3"",""sub2"":""007bb18946fb03f15b060449","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",False,False,False,False,False
44,1,0.8,0.733333,0.0,1.386125,1e-05,0.619968,0.181349,0.563013,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""896541cbf8f75a6a1592624399c0a2c9"",""X-Real-Ip"":""47.149.41.198"",""X-Forwarded-For"":""47.149.41.198"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""47.149.41.198,47.149.41.198, 172.64.217.8"",""Forwarded"":""for=172.64.217.8"",""Upgrade-Insecure-Requests"":""1"",""Sec-Fetch-Dest"":""document"",""Sec-Fetch-User"":""?1"",""Sec-Fetch-Site"":""none"",""Cf-Ray"":""","{""sub1"":""001b7b752d6c21e15b093aebaa22669bfb"",""sub2"":""00e64eba10ad4ed606c5ba6edf7072ac02"",""sub3"":""{{publisher_id}}"",""sub4"":""{{section_id}}"",""sub5"":""Dermatologist: The 1 Vitamin You Need If You Have Wrinkles"",""sub6"":""{{publisher_name}}_{{section_name}}"",""utm_campaign"":""[CP 06] [VitaRenew] [Outbrain] -",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:123.0) Gecko/20100101 Firefox/123.0,True,False,False,True,False
377,1,0.6,0.6,0.54,1.385407,5e-06,0.571599,0.205758,0.563006,"{""Host"":""www.wellneolife.site"",""X-Request-Id"":""1013a6fe9e0f99332a60f4ac8be15b79"",""X-Real-Ip"":""45.45.203.33"",""X-Forwarded-For"":""45.45.203.33"",""X-Forwarded-Host"":""www.wellneolife.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""45.45.203.33, 172.68.14.53"",""Forwarded"":""for=172.68.14.53"",""Sec-Fetch-Dest"":""document"",""Referer"":""https:\/\/paid.outbrain.com\/"",""Priority"":""u=0, i"",""Accept-Language"":""en-US,en;q=0.9"",""Cf-Ray""","{""src"":""The National Interest"",""utm_medium"":""The National Interest"",""utm_content"":""Men Over 50: Frequent Urination & Weak Stream? Do This Before Bed"",""sku"":""00ea5705b360393a547bb5a333e65ffa47"",""OutbrainClickId"":""v4-yd5Lc7X-1207562735-1"",""sub1"":""00ea5705b360393a547bb5a333e65ffa47"",""sub2"":""00c889b2c1c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",False,False,False,False,False
2275,1,0.666667,0.466667,0.0,1.386208,5.2e-05,0.571599,0.154698,0.56171,"{""Host"":""blog.anti-aging.site"",""X-Request-Id"":""727283064107f36d561c8d247532e842"",""X-Real-Ip"":""2601:84:8a02:1f30:4074:6888:341:d42f"",""X-Forwarded-For"":""2601:84:8a02:1f30:4074:6888:341:d42f"",""X-Forwarded-Host"":""blog.anti-aging.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""2601:84:8a02:1f30:4074:6888:341:d42f,2601:84:8a02:1f30:4074:6888:341:d42f, 162.159.119.54"",""Forwarded"":""for=162.159.119.54"",""Accept"":""text\/html","{""sub1"":""0009f17c8cf97e05a9dc8d68fe80e359a7"",""sub2"":""008e6f6c9d56912ee21ffce35451ef6ea0"",""sub3"":""004212d4e187697bc2ce1a454fa06c19d2"",""sub4"":""005531106a00746af7d515d354e0b5510d"",""sub5"":""Moisturizer Won't Tighten Skin! Use This Household Item Instead"",""sub6"":""NY Post_NY Post News"",""utm_campaign"":""[CP ","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",False,False,False,False,False
1151,1,0.666667,0.666667,0.42,1.385426,4e-06,0.571599,0.196209,0.561199,"{""Host"":""www.wellneolife.site"",""X-Request-Id"":""65ed14bba676082a02d744ede4ffb696"",""X-Real-Ip"":""75.97.20.87"",""X-Forwarded-For"":""75.97.20.87"",""X-Forwarded-Host"":""www.wellneolife.site"",""X-Forwarded-Port"":""80"",""X-Forwarded-Proto"":""http"",""X-Forwarded-Scheme"":""http"",""X-Scheme"":""http"",""X-Original-Forwarded-For"":""75.97.20.87, 172.68.14.53"",""Forwarded"":""for=172.68.14.53"",""Sec-Fetch-Dest"":""document"",""Referer"":""https:\/\/paid.outbrain.com\/"",""Priority"":""u=0, i"",""Accept-Language"":""en-US,en;q=0.9"",""Cf-Ray"":""9","{""src"":""Fox News"",""utm_medium"":""Fox News Homepage"",""utm_content"":""Men Over 50: Frequent Urination & Weak Stream? Do This Before Bed"",""sku"":""00a0f94cba30b70b7aea88e4e0c093a33a"",""OutbrainClickId"":""v4-bYj5URg-1207562735-1"",""sub1"":""00a0f94cba30b70b7aea88e4e0c093a33a"",""sub2"":""00b40b5d30597a2b0ef421c68ffd","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36",False,False,False,False,False
